"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"MAY",3.4,"SEL",2,3.4,2.3,0,-1.1,0.49,0.52,0.25,0.29,9,11.37,7.1,20.2,-16.2
"MAY",3.4,"WEL",14,3.3,0.7,-0.1,-3.1,0.47,0.5,0.05,0.08,9,9.9,3.8,7.7,-44.3
"MAY",3.4,"NUT",40,3.6,0.8,0.2,0.8,0.54,0.5,0.06,0.05,9,8.8,2.5,-1.7,-55.3
"MAY",3.4,"WLA",12,3.3,0.3,-0.1,-3.1,0.47,0.47,0.03,0.04,9,8.8,1.9,-1.7,-60.4
"MAY",3.4,"SLA",1,5.3,5.3,1.9,1.9,0.87,0.86,0.87,0.86,9,8.9,8.1,-0.8,-7.7
"JUN",2.5,"SEL",3,3.87,2.5,1.37,0,0.9,0.66,0.51,0.28,8.6,11.9,6.4,29.1,-19.4
"JUN",2.5,"WEL",12,3.3,1.9,0.8,-2,0.78,0.5,0.31,0.15,8.6,10,4.6,12.3,-35.2
"JUN",2.5,"NUT",40,2.3,0.9,-0.2,0.9,0.44,0.51,0.08,0.06,8.6,8,2.5,-5.3,-53.8
"JUN",2.5,"WLA",11,2.1,0.5,-0.4,-2,0.37,0.53,0.04,0.04,8.6,8.7,2.6,0.9,-52.9
"JUN",2.5,"SLA",2,2.1,1.3,-0.4,-1.2,0.37,0.53,0.15,0.2,8.6,5.3,3.9,-29.1,-41.4
"JUL",3.1,"SEL",6,4.1,2.3,1,-0.8,0.76,0.59,0.3,0.16,8.8,11.97,5.4,27.5,-29.4
"JUL",3.1,"WEL",8,3.3,1.2,0.2,-2,0.56,0.38,0.1,0.04,8.8,8.5,3.4,-2.6,-46.8
"JUL",3.1,"NUT",41,2.9,0.8,-0.2,0.8,0.45,0.49,0.06,0.06,8.8,8.5,2.5,-2.6,-54.6
"JUL",3.1,"WLA",9,3.4,1.1,0.3,-2,0.59,0.66,0.09,0.14,8.8,9.2,3.6,3.5,-45
"JUL",3.1,"SLA",2,1.5,1.5,-1.6,-1.6,0.14,0.2,0.14,0.2,8.8,5.1,4,-32,-41.5
"AUG",3,"SEL",7,3.93,1.6,0.93,-1.4,0.75,0.59,0.14,0.08,8.1,10.24,4.3,19.7,-35
"AUG",3,"WEL",12,3.4,1.5,0.4,-2,0.61,0.44,0.13,0.07,8.1,7.5,3.2,-5.5,-45.2
"AUG",3,"NUT",34,2.8,0.8,-0.2,0.8,0.44,0.49,0.05,0.04,8.1,8.3,2.3,1.9,-53.4
"AUG",3,"WLA",12,3.2,1,0.2,-2,0.55,0.62,0.06,0.11,8.1,8.4,3.2,2.8,-45.2
"AUG",3,"SLA",5,1.7,1.1,-1.3,-1.9,0.16,0.23,0.07,0.12,8.1,5.5,3.7,-23.9,-40.6
"SEP",2.7,"SEL",8,3.94,1.5,1.24,-1.2,0.8,0.69,0.2,0.28,7.2,8,3.2,8,-40.2
"SEP",2.7,"WEL",8,1.8,0.7,-0.9,-1.2,0.26,0.33,0.08,0.17,7.2,5.3,2.1,-19.1,-51.3
"SEP",2.7,"NUT",36,2.8,0.9,0.1,0.9,0.52,0.5,0.11,0.06,7.2,7.8,2.2,6,-50.3
"SEP",2.7,"WLA",11,2.6,1.5,-0.1,-1.2,0.47,0.62,0.2,0.11,7.2,8.1,2.2,9,-50.3
"SEP",2.7,"SLA",5,1.9,1.4,-0.8,-1.3,0.29,0.25,0.18,0.09,7.2,6.1,3.3,-11.1,-39.2
"OCT",2.4,"SEL",10,2.37,1.2,-0.03,-1.2,0.48,0.54,0.18,0.2,6.6,5.39,1.9,-12.9,-50.3
"OCT",2.4,"WEL",10,2.3,1,-0.1,-1.7,0.46,0.52,0.14,0.16,6.6,5.3,1.8,-13.9,-51.4
"OCT",2.4,"NUT",30,2.7,0.6,0.3,0.6,0.57,0.5,0.09,0.07,6.6,6.9,1.6,3.2,-53.5
"OCT",2.4,"WLA",10,2.6,0.7,0.2,-1.7,0.54,0.6,0.1,0.11,6.6,8.2,0.7,17.1,-63.1
"OCT",2.4,"SLA",8,1.9,1.2,-0.5,-1.2,0.34,0.39,0.18,0.21,6.6,7.5,2.7,9.6,-41.7
"NOV",2.1,"SEL",14,1.69,0.5,-0.41,-1.6,0.41,0.59,0.16,0.16,6.9,4.44,0.8,-25.5,-63.2
"NOV",2.1,"WEL",12,1.2,0.4,-0.9,-2.1,0.29,0.39,0.15,0.14,6.9,6,1,-9.3,-61.2
"NOV",2.1,"NUT",22,2.3,0.7,0.2,0.7,0.55,0.5,0.2,0.18,6.9,7.3,1.4,4.2,-57
"NOV",2.1,"WLA",11,2.9,0,0.8,-2.1,0.69,0.58,0.1,0.09,6.9,8.1,0.1,12.4,-70.5
"NOV",2.1,"SLA",11,2.3,0.7,0.2,-1.4,0.55,0.45,0.2,0.17,6.9,9.5,2.1,27,-49.7
"DEC",2.1,"SEL",13,1.33,0.2,-0.77,-1.9,0.32,0.4,0.13,0.19,7,3.49,0.3,-36,-68.8
"DEC",2.1,"WEL",11,1.8,0.4,-0.3,-2.1,0.42,0.5,0.15,0.22,7,6.8,1.3,-2.1,-58.5
"DEC",2.1,"NUT",22,1.9,0.3,-0.2,0.3,0.45,0.49,0.14,0.1,7,7.4,1.1,4.1,-60.5
"DEC",2.1,"WLA",11,2.7,0,0.6,-2.1,0.64,0.5,0.1,0.06,7,8,1,10.3,-61.6
"DEC",2.1,"SLA",9,3.3,0.8,1.2,-1.3,0.76,0.63,0.21,0.14,7,9.5,1.5,25.6,-56.4
