"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"MAR",4.8,"WLA",16,5.1,1.1,0.3,-3.7,0.53,0.56,0.12,0.07,10.8,11.5,2.8,5.2,-59
"MAR",4.8,"SLA",3,3,1.7,-1.8,-3.1,0.28,0.25,0.16,0.11,10.8,13.6,12.3,20.7,11.1
"APR",3.6,"SEL",2,2.6,2.5,-1,-1.1,0.35,0.35,0.33,0.33,8.4,9.65,6.7,11.2,-15.2
"APR",3.6,"WEL",11,3.3,1.4,-0.3,-2.8,0.45,0.54,0.2,0.12,8.4,8.7,3.4,2.7,-44.9
"APR",3.6,"NUT",41,3.6,0.6,0,0.6,0.49,0.5,0.12,0.13,8.4,8.5,2.1,0.9,-56.5
"APR",3.6,"WLA",14,4.1,0.8,0.5,-2.8,0.57,0.49,0.14,0.15,8.4,7.8,2.3,-5.4,-54.7
"APR",3.6,"SLA",1,9,9,5.4,5.4,0.98,0.93,0.98,0.93,8.4,12.4,11.6,35.9,28.7
"MAY",2.4,"SEL",2,2.55,1.7,0.15,-0.7,0.54,0.43,0.29,0.22,7.9,10.85,6.1,27.7,-16.9
"MAY",2.4,"WEL",14,2.8,0.9,0.4,-1.5,0.62,0.5,0.12,0.09,7.9,8.5,2.9,5.7,-47
"MAY",2.4,"NUT",40,2.3,0.7,-0.1,0.7,0.46,0.49,0.09,0.08,7.9,8.1,2.6,1.9,-49.8
"MAY",2.4,"WLA",12,2.3,0.9,-0.1,-1.5,0.46,0.55,0.12,0.2,7.9,6.5,2.6,-13.1,-49.8
"MAY",2.4,"SLA",1,1.6,1.6,-0.8,-0.8,0.27,0.36,0.27,0.36,7.9,5.4,4.2,-23.5,-34.8
"JUN",2.4,"SEL",3,4.5,2.5,2.1,0.1,0.93,0.85,0.52,0.4,8.5,11.77,5.1,29.1,-30.2
"JUN",2.4,"WEL",12,2.6,1.1,0.2,-1.8,0.55,0.42,0.18,0.12,8.5,9.7,3.7,10.7,-42.7
"JUN",2.4,"NUT",40,2.6,0.8,0.2,0.8,0.55,0.5,0.13,0.11,8.5,8.6,2.8,0.9,-50.7
"JUN",2.4,"WLA",11,1.4,0.6,-1,-1.8,0.24,0.51,0.1,0.09,8.5,7.4,2.2,-9.8,-56
"JUN",2.4,"SLA",2,1.8,1,-0.6,-1.4,0.33,0.76,0.16,0.26,8.5,5.2,3.1,-29.4,-48
"JUL",3.1,"SEL",6,3.8,1.9,0.7,-1.2,0.67,0.61,0.23,0.16,7.9,9.47,3.1,14.8,-45.1
"JUL",3.1,"WEL",8,3.1,0.9,0,-2,0.51,0.42,0.09,0.05,7.9,8.2,2.9,2.8,-47
"JUL",3.1,"NUT",41,3.2,1.1,0.1,1.1,0.53,0.5,0.11,0.1,7.9,7.9,2.6,0,-49.8
"JUL",3.1,"WLA",9,2.8,1.1,-0.3,-2,0.43,0.63,0.11,0.19,7.9,7.6,2.4,-2.8,-51.6
"JUL",3.1,"SLA",2,2,1.6,-1.1,-1.5,0.25,0.4,0.18,0.3,7.9,5,3,-27.2,-46
"AUG",3,"SEL",7,3.47,0.7,0.47,-2.3,0.58,0.45,0.14,0.14,7.3,8.93,2.9,16.2,-43.8
"AUG",3,"WEL",12,4,1.7,1,-2.5,0.67,0.53,0.27,0.23,7.3,7.3,2.9,0,-43.8
"AUG",3,"NUT",34,2.8,0.9,-0.2,0.9,0.46,0.51,0.16,0.15,7.3,7.2,1.8,-1,-54.8
"AUG",3,"WLA",12,3.2,0.5,0.2,-2.5,0.53,0.61,0.12,0.12,7.3,7.8,2.7,5,-45.8
"AUG",3,"SLA",5,1.4,0.5,-1.6,-2.5,0.23,0.25,0.12,0.12,7.3,5.1,2.6,-21.9,-46.8
"SEP",1.8,"SEL",8,2.2,0.5,0.4,-1.3,0.64,0.66,0.13,0.16,8.3,9.7,3.1,12.7,-47.1
"SEP",1.8,"WEL",8,1.1,0.3,-0.7,-1,0.28,0.31,0.1,0.13,8.3,6.7,2.4,-14.5,-53.4
"SEP",1.8,"NUT",36,1.9,0.6,0.1,0.6,0.54,0.51,0.15,0.16,8.3,8.7,1.9,3.6,-57.9
"SEP",1.8,"WLA",11,1.6,0.8,-0.2,-1,0.44,0.51,0.2,0.09,8.3,8.8,3,4.5,-48
"SEP",1.8,"SLA",5,1.6,0.9,-0.2,-0.9,0.44,0.51,0.22,0.13,8.3,7,2.5,-11.8,-52.5
"OCT",2.5,"SEL",10,3.26,1.7,0.76,-0.8,0.68,0.69,0.3,0.24,10.9,11.05,3.8,1.1,-52
"OCT",2.5,"WEL",10,2.2,0.9,-0.3,-1.1,0.41,0.37,0.15,0.09,10.9,9.4,4.1,-11,-49.8
"OCT",2.5,"NUT",30,2.5,0.3,0,0.3,0.49,0.5,0.08,0.12,10.9,11.4,3.1,3.7,-57.2
"OCT",2.5,"WLA",10,3,1.4,0.5,-1.1,0.62,0.64,0.24,0.22,10.9,13.6,3.7,19.8,-52.8
"OCT",2.5,"SLA",8,2.1,1.2,-0.4,-1.3,0.39,0.39,0.2,0.18,10.9,9.4,3.2,-11,-56.4
"NOV",4,"SEL",14,4.24,0.9,0.24,-3.1,0.54,0.57,0.1,0.09,12.9,10.96,2.7,-12.4,-65.2
"NOV",4,"WEL",12,3.4,1.2,-0.6,-3.2,0.4,0.42,0.13,0.12,12.9,11.6,3.4,-8.3,-60.7
"NOV",4,"NUT",22,4.3,1,0.3,1,0.55,0.5,0.11,0.11,12.9,14.4,3.8,9.6,-58.1
"NOV",4,"WLA",11,4.2,0.8,0.2,-3.2,0.53,0.58,0.09,0.12,12.9,14.4,3,9.6,-63.3
"NOV",4,"SLA",11,3.3,0.4,-0.7,-3.6,0.39,0.43,0.07,0.09,12.9,12.8,4.6,-0.6,-53
"DEC",4.4,"SEL",13,3.55,1.2,-0.85,-3.2,0.37,0.44,0.1,0.09,12.4,9.08,2.4,-21.9,-66
"DEC",4.4,"WEL",11,3.8,2,-0.6,-2.9,0.41,0.49,0.17,0.18,12.4,11.1,3,-8.6,-62.1
"DEC",4.4,"NUT",22,4.6,1.8,0.2,1.8,0.53,0.5,0.15,0.13,12.4,13.7,3.2,8.6,-60.7
"DEC",4.4,"WLA",11,6.4,1.5,2,-2.9,0.79,0.64,0.12,0.15,12.4,14.6,3.5,14.5,-58.8
"DEC",4.4,"SLA",9,4,1.6,-0.4,-2.8,0.44,0.37,0.13,0.15,12.4,12.2,4.5,-1.3,-52.1
