"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"JUN",1.1,"SEL",3,2.47,1.9,1.37,0.8,0.93,0.77,0.8,0.61,4.4,7.04,2.7,36.9,-23.8
"JUN",1.1,"WEL",12,1.5,0.2,0.4,-1,0.66,0.48,0.16,0.13,4.4,5,0.9,8.4,-49
"JUN",1.1,"NUT",40,1.1,0.1,0,0.1,0.49,0.52,0.13,0.09,4.4,4.4,0.6,0,-53.1
"JUN",1.1,"WLA",11,0.9,0.1,-0.2,-1,0.4,0.56,0.13,0.22,4.4,3.6,0.3,-11.2,-57.4
"JUN",1.1,"SLA",2,0.4,0.4,-0.7,-0.7,0.21,0.33,0.21,0.33,4.4,1.5,1.2,-40.6,-44.8
"JUL",1.5,"SEL",6,1.78,0.2,0.28,-1.3,0.59,0.56,0.15,0.16,5.1,7.01,1.5,24.3,-45.9
"JUL",1.5,"WEL",8,1.4,0.3,-0.1,-1.4,0.47,0.45,0.17,0.17,5.1,4.6,0.9,-6.4,-53.5
"JUL",1.5,"NUT",41,1.6,0.2,0.1,0.2,0.53,0.49,0.15,0.14,5.1,5.4,0.8,3.8,-54.8
"JUL",1.5,"WLA",9,1.2,0.1,-0.3,-1.4,0.41,0.59,0.14,0.18,5.1,4.4,0.9,-8.9,-53.5
"JUL",1.5,"SLA",2,0.6,0.6,-0.9,-0.9,0.24,0.35,0.24,0.35,5.1,2.1,1.4,-38.2,-47.1
"AUG",1.8,"SEL",7,2.79,0.6,0.99,-1.2,0.73,0.61,0.24,0.15,5.7,8.16,1.9,29.1,-45
"AUG",1.8,"WEL",12,2.1,0.4,0.3,-1.7,0.58,0.44,0.2,0.12,5.7,6.1,0.9,4.8,-56.8
"AUG",1.8,"NUT",34,1.7,0.3,-0.1,0.3,0.48,0.5,0.19,0.22,5.7,6,0.9,3.6,-56.8
"AUG",1.8,"WLA",12,1.5,0.1,-0.3,-1.7,0.44,0.61,0.16,0.13,5.7,4.4,1,-15.4,-55.6
"AUG",1.8,"SLA",5,0.5,0.2,-1.3,-1.6,0.22,0.23,0.17,0.15,5.7,2.9,1.2,-33.1,-53.3
"SEP",1.8,"SEL",8,2.44,0.7,0.64,-1.1,0.68,0.71,0.19,0.24,6.9,7.76,1.7,8.9,-53.9
"SEP",1.8,"WEL",8,1.1,0.2,-0.7,-1.1,0.29,0.34,0.11,0.14,6.9,5.5,0.7,-14.5,-64.3
"SEP",1.8,"NUT",36,2.1,0.3,0.3,0.3,0.58,0.5,0.12,0.11,6.9,8.4,0.8,15.6,-63.2
"SEP",1.8,"WLA",11,1.7,0.7,-0.1,-1.1,0.46,0.66,0.19,0.15,6.9,6.5,1.2,-4.1,-59.1
"SEP",1.8,"SLA",5,1,0.6,-0.8,-1.2,0.26,0.27,0.17,0.11,6.9,4.9,1.1,-20.7,-60.1
"OCT",2.1,"SEL",10,2.93,0.6,0.83,-1.5,0.65,0.51,0.23,0.24,9.2,7.48,1,-14.4,-68.6
"OCT",2.1,"WEL",10,2.9,0.3,0.8,-1.9,0.64,0.51,0.19,0.21,9.2,7,0.6,-18.4,-72
"OCT",2.1,"NUT",30,2.2,0.3,0.1,0.3,0.51,0.5,0.19,0.13,9.2,10.1,0.6,7.5,-72
"OCT",2.1,"WLA",10,1.2,0.2,-0.9,-1.9,0.33,0.46,0.18,0.07,9.2,10.7,0.6,12.5,-72
"OCT",2.1,"SLA",8,1.4,0.4,-0.7,-1.7,0.36,0.57,0.2,0.11,9.2,11.6,1,20.1,-68.6
"NOV",3,"SEL",14,2.39,0.4,-0.61,-2.6,0.42,0.6,0.17,0.18,12.3,7.82,0.4,-29.8,-79.1
"NOV",3,"WEL",12,1.5,0.2,-1.5,-2.7,0.3,0.39,0.16,0.15,12.3,9.2,0.7,-20.6,-77.1
"NOV",3,"NUT",22,4.1,0.2,1.1,0.2,0.66,0.51,0.16,0.13,12.3,14,0.6,11.3,-77.7
"NOV",3,"WLA",11,3.6,0.3,0.6,-2.7,0.59,0.59,0.16,0.15,12.3,14.1,0.6,12,-77.7
"NOV",3,"SLA",11,2.5,0.1,-0.5,-2.9,0.43,0.42,0.15,0.13,12.3,18,2,37.9,-68.5
"DEC",4.1,"SEL",13,2.16,0,-1.94,-4.1,0.32,0.43,0.16,0.17,12.9,6.81,0.3,-38.9,-80.5
"DEC",4.1,"WEL",11,2.6,0.1,-1.5,-4,0.36,0.5,0.17,0.18,12.9,10.8,1.4,-13.4,-73.5
"DEC",4.1,"NUT",22,3.8,0.1,-0.3,0.1,0.47,0.5,0.17,0.07,12.9,13.9,1,6.4,-76.1
"DEC",4.1,"WLA",11,5.9,0.1,1.8,-4,0.67,0.5,0.17,0.15,12.9,15.1,0.7,14.1,-78
"DEC",4.1,"SLA",9,7.7,0.5,3.6,-3.6,0.81,0.62,0.2,0.17,12.9,18,1.9,32.6,-70.3
