"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"MAY",1.5,"SLA",1,0.4,0.4,-1.1,-1.1,0.23,0.29,0.23,0.29,3,1.2,1.1,-31.3,-33
"JUN",0.7,"SEL",3,1.07,0.3,0.37,-0.4,0.67,0.78,0.34,0.29,2.3,3.45,0.6,22.8,-33.7
"JUN",0.7,"WEL",12,0.5,0.1,-0.2,-0.6,0.43,0.42,0.27,0.18,2.3,2.3,0.4,0,-37.6
"JUN",0.7,"NUT",40,0.8,0,0.1,0,0.56,0.5,0.23,0.24,2.3,2.4,0.2,1.9,-41.6
"JUN",0.7,"WLA",11,0.4,0.1,-0.3,-0.6,0.38,0.55,0.27,0.24,2.3,1.8,0.5,-10,-35.7
"JUN",0.7,"SLA",2,0.3,0.3,-0.4,-0.4,0.34,0.44,0.34,0.44,2.3,1.2,0.8,-21.8,-29.8
"JUL",0.8,"SEL",6,0.67,0.2,-0.13,-0.6,0.43,0.43,0.17,0.17,2.4,3.67,0.6,24.6,-34.9
"JUL",0.8,"WEL",8,0.9,0.2,0.1,-0.6,0.58,0.57,0.17,0.17,2.4,2.5,0.4,1.9,-38.8
"JUL",0.8,"NUT",41,0.8,0.1,0,0.1,0.52,0.48,0.13,0.12,2.4,2.4,0.2,0,-42.7
"JUL",0.8,"WLA",9,0.7,0.2,-0.1,-0.6,0.45,0.59,0.17,0.22,2.4,2.4,0.5,0,-36.9
"JUL",0.8,"SLA",2,0.5,0.4,-0.3,-0.4,0.32,0.43,0.27,0.35,2.4,1.3,0.7,-21.4,-33
"AUG",0.8,"SEL",7,1.71,0.1,0.91,-0.7,0.81,0.63,0.22,0.24,3.6,6.11,0.6,39.5,-47.2
"AUG",0.8,"WEL",12,0.9,0.1,0.1,-0.6,0.52,0.42,0.22,0.24,3.6,3.2,0.3,-6.3,-52
"AUG",0.8,"NUT",34,0.8,0.1,0,0.1,0.48,0.51,0.22,0.15,3.6,4,0.3,6.3,-52
"AUG",0.8,"WLA",12,0.7,0.2,-0.1,-0.6,0.44,0.6,0.25,0.19,3.6,3.5,0.8,-1.6,-44.1
"AUG",0.8,"SLA",5,0.4,0.1,-0.4,-0.7,0.32,0.33,0.22,0.13,3.6,1.4,0.5,-34.7,-48.9
"SEP",0.8,"SEL",8,1.29,0.3,0.49,-0.5,0.72,0.67,0.28,0.26,6.1,7.36,1,14.2,-57.7
"SEP",0.8,"WEL",8,0.7,0.1,-0.1,-0.7,0.45,0.41,0.2,0.19,6.1,4.7,0.7,-15.8,-61
"SEP",0.8,"NUT",36,0.8,0,0,0,0.5,0.5,0.17,0.14,6.1,7,0.4,10.2,-64.4
"SEP",0.8,"WLA",11,1,0.1,0.2,-0.7,0.6,0.6,0.2,0.25,6.1,7.3,1.4,13.6,-53.1
"SEP",0.8,"SLA",5,0.4,0.2,-0.4,-0.6,0.32,0.36,0.24,0.29,6.1,3.4,0.9,-30.5,-58.8
"OCT",2,"SEL",10,3.11,0.2,1.11,-1.8,0.69,0.63,0.19,0.19,9.7,9.73,1.4,0.2,-66.7
"OCT",2,"WEL",10,1.6,0.1,-0.4,-1.5,0.42,0.38,0.18,0.18,9.7,8.4,0.8,-10.4,-71.5
"OCT",2,"NUT",30,2.4,0.2,0.4,0.2,0.57,0.51,0.19,0.16,9.7,10.5,0.6,6.4,-73.1
"OCT",2,"WLA",10,1.8,0.5,-0.2,-1.5,0.46,0.67,0.23,0.31,9.7,11.5,1.7,14.4,-64.3
"OCT",2,"SLA",8,0.6,0.2,-1.4,-1.8,0.25,0.33,0.19,0.23,9.7,8.3,0.9,-11.3,-70.7
"NOV",3.3,"SEL",14,2.96,0.5,-0.34,-2.8,0.45,0.55,0.15,0.16,12,9.66,1.8,-15.8,-69.2
"NOV",3.3,"WEL",12,2.4,0.5,-0.9,-2.5,0.37,0.44,0.15,0.16,12,10.6,1.5,-9.5,-71.2
"NOV",3.3,"NUT",22,3.8,0.2,0.5,0.2,0.58,0.49,0.13,0.1,12,13.5,1,10.2,-74.6
"NOV",3.3,"WLA",11,4.5,0.8,1.2,-2.5,0.68,0.65,0.18,0.2,12,13.7,1.3,11.5,-72.6
"NOV",3.3,"SLA",11,2.4,0.5,-0.9,-2.8,0.37,0.38,0.15,0.17,12,12.8,2.3,5.4,-65.8
"DEC",4.4,"SEL",13,3.66,0.7,-0.74,-3.7,0.4,0.42,0.12,0.13,12.2,9.22,2.2,-19.9,-66.9
"DEC",4.4,"WEL",11,4.4,0.2,0,-4,0.5,0.51,0.09,0.1,12.2,11.4,1.8,-5.3,-69.6
"DEC",4.4,"NUT",22,4.3,0.2,-0.1,0.2,0.49,0.5,0.09,0.07,12.2,13.2,1.4,6.7,-72.2
"DEC",4.4,"WLA",11,5.2,0.4,0.8,-4,0.6,0.57,0.1,0.1,12.2,13.2,1.4,6.7,-72.2
"DEC",4.4,"SLA",9,5.3,0.2,0.9,-4.2,0.61,0.58,0.09,0.09,12.2,13.2,1.9,6.7,-68.9
