"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"MAY",1.1,"NUT",40,1.3,0,0.2,0,0.55,0.5,0.23,0.22,2,2.3,0,6.4,-42.1
"MAY",1.1,"WLA",12,0.6,0,-0.5,-1.1,0.37,0.42,0.23,0.25,2,1.4,0,-12.6,-42.1
"MAY",1.1,"SLA",1,0.2,0.2,-0.9,-0.9,0.27,0.3,0.27,0.3,2,0.5,0.3,-31.6,-35.8
"JUN",0.4,"SEL",3,0.23,0,-0.17,-0.4,0.39,0.42,0.28,0.16,1.7,1.85,0.5,3.4,-27
"JUN",0.4,"WEL",12,0.3,0.1,-0.1,-0.4,0.43,0.52,0.33,0.26,1.7,1.7,0.1,0,-35.9
"JUN",0.4,"NUT",40,0.5,0,0.1,0,0.54,0.49,0.28,0.28,1.7,1.9,0,4.5,-38.2
"JUN",0.4,"WLA",11,0.4,0,0,-0.4,0.48,0.57,0.28,0.22,1.7,1.2,0.1,-11.2,-35.9
"JUN",0.4,"SLA",2,0,0,-0.4,-0.4,0.28,0.22,0.28,0.22,1.7,0.5,0.1,-27,-35.9
"JUL",0.5,"SEL",6,0.68,0.3,0.18,-0.2,0.62,0.71,0.36,0.24,2.2,3.13,0.5,18.8,-34.4
"JUL",0.5,"WEL",8,0.4,0,-0.1,-0.5,0.43,0.36,0.19,0.05,2.2,2.2,0.2,0,-40.4
"JUL",0.5,"NUT",41,0.5,0,0,0,0.5,0.49,0.19,0.23,2.2,2.2,0.1,0,-42.4
"JUL",0.5,"WLA",9,0.4,0,-0.1,-0.5,0.43,0.47,0.19,0.15,2.2,1.8,0.2,-8.1,-40.4
"JUL",0.5,"SLA",2,0.3,0.1,-0.2,-0.4,0.36,0.38,0.24,0.21,2.2,0.8,0.2,-28.3,-40.4
"AUG",0.8,"SEL",7,0.94,0.2,0.14,-0.6,0.54,0.49,0.32,0.2,3.8,6.22,0.3,36.9,-53.5
"AUG",0.8,"WEL",12,1,0,0.2,-0.7,0.56,0.51,0.27,0.14,3.8,3.7,0.3,-1.6,-53.5
"AUG",0.8,"NUT",34,0.9,0,0.1,0,0.53,0.49,0.27,0.29,3.8,3.9,0.1,1.5,-56.5
"AUG",0.8,"WLA",12,0.4,0.1,-0.4,-0.7,0.38,0.54,0.29,0.21,3.8,2.6,0.2,-18.3,-55
"AUG",0.8,"SLA",5,0.2,0,-0.6,-0.8,0.32,0.31,0.27,0.14,3.8,1.6,0.2,-33.6,-55
"SEP",0.9,"SEL",8,1.51,0,0.61,-0.9,0.75,0.59,0.16,0.18,5.4,7.1,0.2,20.9,-63.8
"SEP",0.9,"WEL",8,0.8,0.2,-0.1,-0.8,0.46,0.38,0.22,0.23,5.4,4.4,0.5,-12.3,-60.1
"SEP",0.9,"NUT",36,0.8,0.1,-0.1,0.1,0.46,0.51,0.18,0.12,5.4,5.4,0.2,0,-63.8
"SEP",0.9,"WLA",11,1,0.1,0.1,-0.8,0.55,0.65,0.18,0.2,5.4,4.8,0.2,-7.3,-63.8
"SEP",0.9,"SLA",5,0.3,0.1,-0.6,-0.8,0.25,0.29,0.18,0.2,5.4,5.2,0.2,-2.5,-63.8
"OCT",2.1,"SEL",10,3.77,0.1,1.67,-2,0.79,0.63,0.18,0.2,8.4,7.11,0.2,-11.6,-73.6
"OCT",2.1,"WEL",10,1.9,0.1,-0.2,-2.1,0.47,0.39,0.18,0.2,8.4,8.9,0.3,4.5,-72.7
"OCT",2.1,"NUT",30,2.2,0,0.1,0,0.52,0.5,0.16,0.08,8.4,8.8,0.2,3.6,-73.6
"OCT",2.1,"WLA",10,1.2,0,-0.9,-2.1,0.34,0.52,0.16,0.17,8.4,7,0.1,-12.6,-74.4
"OCT",2.1,"SLA",8,1.1,0.1,-1,-2,0.32,0.48,0.18,0.19,8.4,9.9,1.2,13.4,-64.6
"NOV",2.4,"SEL",14,1.82,0.1,-0.58,-2.3,0.41,0.51,0.17,0.17,9.7,4.29,0.3,-43.5,-75.5
"NOV",2.4,"WEL",12,1.7,0.2,-0.7,-2.3,0.39,0.48,0.18,0.19,9.7,9.3,0.5,-3.2,-73.9
"NOV",2.4,"NUT",22,2.4,0.1,0,0.1,0.5,0.5,0.17,0.15,9.7,11.2,0.5,12,-73.9
"NOV",2.4,"WLA",11,2.6,0.1,0.2,-2.3,0.54,0.42,0.17,0.15,9.7,9.9,0.6,1.6,-73.1
"NOV",2.4,"SLA",11,3.8,0,1.4,-2.4,0.72,0.58,0.16,0.15,9.7,13.4,1.2,29.7,-68.3
"DEC",3.9,"SEL",13,1.52,0,-2.38,-3.9,0.28,0.33,0.17,0.22,9.8,3.9,0.2,-47,-76.5
"DEC",3.9,"WEL",11,5.3,0,1.4,-3.9,0.64,0.63,0.17,0.22,9.8,9.2,0.6,-4.8,-73.3
"DEC",3.9,"NUT",22,4.2,0.1,0.3,0.1,0.53,0.51,0.18,0.1,9.8,11.1,0.6,10.4,-73.3
"DEC",3.9,"WLA",11,3.2,0,-0.7,-3.9,0.43,0.44,0.17,0.17,9.8,10.6,0.8,6.4,-71.7
"DEC",3.9,"SLA",9,5,1.1,1.1,-2.8,0.61,0.62,0.25,0.25,9.8,12.4,1.2,20.7,-68.5
