"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"SEP",1.2,"NUT",36,1.2,0.2,0,0.2,0.49,0.49,0.18,0.17,5.2,4.9,0.5,-3.8,-59.1
"SEP",1.2,"WLA",11,1.2,0.4,0,-0.8,0.49,0.53,0.23,0.25,5.2,5.9,0.8,8.8,-55.4
"SEP",1.2,"SLA",5,1.3,0.6,0.1,-0.6,0.52,0.57,0.28,0.31,5.2,4.2,1,-12.6,-52.8
"OCT",1.5,"SEL",10,2.6,0.3,1.1,-1.2,0.73,0.59,0.24,0.28,6.7,6.62,1.5,-0.9,-55.1
"OCT",1.5,"WEL",10,1.5,0.5,0,-1.3,0.49,0.43,0.28,0.3,6.7,7.3,1.2,6.3,-58.2
"OCT",1.5,"NUT",30,1.3,0.1,-0.2,0.1,0.45,0.5,0.21,0.11,6.7,6.5,0.8,-2.1,-62.5
"OCT",1.5,"WLA",10,1.7,0.2,0.2,-1.3,0.54,0.6,0.22,0.13,6.7,8.3,0.6,16.9,-64.6
"OCT",1.5,"SLA",8,1.1,0.3,-0.4,-1.2,0.4,0.38,0.24,0.15,6.7,5.4,1.2,-13.8,-58.2
"NOV",2.5,"SEL",14,2.16,0.3,-0.34,-2.2,0.44,0.44,0.15,0.17,8.5,5.84,1.5,-23.7,-62.2
"NOV",2.5,"WEL",12,2.9,0.2,0.4,-2.3,0.59,0.56,0.14,0.16,8.5,9.6,0.9,9.8,-67.6
"NOV",2.5,"NUT",22,2.4,0.2,-0.1,0.2,0.49,0.51,0.14,0.13,8.5,9.4,0.9,8,-67.6
"NOV",2.5,"WLA",11,3,0.2,0.5,-2.3,0.6,0.63,0.14,0.14,8.5,9.3,0.9,7.1,-67.6
"NOV",2.5,"SLA",11,1.8,0.1,-0.7,-2.4,0.38,0.39,0.13,0.13,8.5,7.7,2.6,-7.1,-52.4
"DEC",2.7,"SEL",13,1.86,0.9,-0.84,-1.8,0.34,0.37,0.18,0.18,8.5,4.87,1.4,-32.3,-63.1
"DEC",2.7,"WEL",11,2.9,0.5,0.2,-2.5,0.54,0.62,0.13,0.12,8.5,9.5,1.4,8.9,-63.1
"DEC",2.7,"NUT",22,2.8,0.5,0.1,0.5,0.52,0.5,0.13,0.16,8.5,9.4,1.1,8,-65.8
"DEC",2.7,"WLA",11,3.6,0.2,0.9,-2.5,0.68,0.62,0.1,0.08,8.5,9.9,2.1,12.5,-56.9
"DEC",2.7,"SLA",9,2.5,0.8,-0.2,-1.9,0.46,0.4,0.17,0.14,8.5,7.9,2.6,-5.4,-52.4
