"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"APR",4.3,"SLA",1,6.3,6.3,2,2,0.7,0.64,0.7,0.64,9.2,8.5,8.5,-5.9,-5.9
"MAY",3.2,"SEL",2,2.45,2.2,-0.75,-1,0.38,0.34,0.34,0.31,7.5,8.9,6.2,13.7,-12.7
"MAY",3.2,"WEL",14,3.8,1.4,0.6,-3,0.6,0.52,0.23,0.21,7.5,9.9,2.7,23.4,-46.9
"MAY",3.2,"NUT",40,3.7,0.3,0.5,0.3,0.58,0.5,0.12,0.13,7.5,7.7,0.7,2,-66.4
"MAY",3.2,"WLA",12,2.3,0.2,-0.9,-3,0.35,0.53,0.11,0.08,7.5,5.6,0.6,-18.5,-67.3
"MAY",3.2,"SLA",1,1.6,1.6,-1.6,-1.6,0.25,0.34,0.25,0.34,7.5,2.8,2.6,-45.9,-47.8
"JUN",1.7,"SEL",3,3.03,2.6,1.33,0.9,0.85,0.54,0.76,0.45,7.9,12.24,6.1,40.8,-16.9
"JUN",1.7,"WEL",12,2.8,0.9,1.1,-1.5,0.8,0.49,0.29,0.14,7.9,10.8,2,27.2,-55.4
"JUN",1.7,"NUT",40,1.3,0.1,-0.4,0.1,0.39,0.49,0.12,0.1,7.9,7.3,0.7,-5.6,-67.6
"JUN",1.7,"WLA",11,1.4,0.2,-0.3,-1.5,0.42,0.57,0.14,0.12,7.9,6.7,0.8,-11.2,-66.7
"JUN",1.7,"SLA",2,0.6,0.6,-1.1,-1.1,0.21,0.24,0.21,0.24,7.9,1.7,1.2,-58.2,-62.9
"JUL",2.6,"SEL",6,3.42,1.4,0.82,-1.2,0.65,0.51,0.29,0.24,9.9,14.65,5.7,37.6,-33.2
"JUL",2.6,"WEL",8,3.3,0.4,0.7,-2.4,0.63,0.5,0.16,0.14,9.9,10.9,1.5,7.9,-66.4
"JUL",2.6,"NUT",41,2.7,0.3,0.1,0.3,0.52,0.5,0.15,0.13,9.9,9.7,1.3,-1.6,-68
"JUL",2.6,"WLA",9,1.9,0.2,-0.7,-2.4,0.38,0.67,0.14,0.15,9.9,8.8,1.3,-8.7,-68
"JUL",2.6,"SLA",2,0.6,0.4,-2,-2.2,0.18,0.24,0.16,0.19,9.9,4.3,1.1,-44.3,-69.6
"AUG",3.6,"SEL",7,5.79,2.1,2.19,-1.5,0.71,0.57,0.35,0.22,12.2,16.21,6,26.8,-41.5
"AUG",3.6,"WEL",12,4.7,0.7,1.1,-3.2,0.61,0.46,0.23,0.13,12.2,13.5,2.5,8.7,-64.9
"AUG",3.6,"NUT",34,3.3,0.3,-0.3,0.3,0.47,0.5,0.2,0.24,12.2,12.7,1.8,3.3,-69.6
"AUG",3.6,"WLA",12,3.4,0.4,-0.2,-3.2,0.48,0.63,0.2,0.2,12.2,10.1,1.7,-14,-70.2
"AUG",3.6,"SLA",5,0.5,0.2,-3.1,-3.4,0.21,0.21,0.19,0.18,12.2,6.5,1.2,-38.1,-73.6
"SEP",3.7,"SEL",8,5.44,2.2,1.74,-1.5,0.77,0.69,0.25,0.26,15.2,15.48,4.1,1.6,-61.8
"SEP",3.7,"WEL",8,2.9,0.4,-0.8,-3,0.36,0.35,0.07,0.1,15.2,12.6,2.7,-14.5,-69.7
"SEP",3.7,"NUT",36,3.7,0.7,0,0.7,0.49,0.49,0.09,0.09,15.2,17.6,1.9,13.4,-74.1
"SEP",3.7,"WLA",11,3.5,0.7,-0.2,-3,0.46,0.57,0.09,0.09,15.2,16.9,2.4,9.5,-71.3
"SEP",3.7,"SLA",5,3.2,0.5,-0.5,-3.2,0.41,0.5,0.08,0.07,15.2,11,1.4,-23.4,-76.9
"OCT",4.9,"SEL",10,4.98,1.7,0.08,-3.2,0.51,0.47,0.22,0.23,16.9,12.88,2.8,-20.5,-71.8
"OCT",4.9,"WEL",10,5.9,1.4,1,-4.3,0.6,0.54,0.2,0.21,16.9,13.5,2.6,-17.3,-72.8
"OCT",4.9,"NUT",30,5.7,0.8,0.8,0.8,0.58,0.5,0.16,0.11,16.9,20,2,15.8,-75.8
"OCT",4.9,"WLA",10,3.2,0.6,-1.7,-4.3,0.34,0.55,0.15,0.14,16.9,18.9,1.8,10.2,-76.9
"OCT",4.9,"SLA",8,2.8,0.5,-2.1,-4.4,0.31,0.48,0.14,0.13,16.9,15.6,2.3,-6.6,-74.3
"NOV",6.6,"SEL",14,5.06,0.2,-1.54,-6.4,0.4,0.56,0.15,0.12,18.3,10.54,1.4,-36.9,-80.3
"NOV",6.6,"WEL",12,3.8,0.9,-2.8,-5.5,0.33,0.43,0.18,0.17,18.3,11.5,2.1,-32.3,-77
"NOV",6.6,"NUT",22,8.2,0.4,1.6,0.4,0.6,0.5,0.16,0.17,18.3,22.8,1.7,21.4,-78.9
"NOV",6.6,"WLA",11,10.2,1.1,3.6,-5.5,0.72,0.68,0.19,0.13,18.3,22.3,1.6,19,-79.3
"NOV",6.6,"SLA",11,5,0.4,-1.6,-6.2,0.4,0.33,0.16,0.1,18.3,20.9,2.2,12.4,-76.5
"DEC",5.4,"SEL",13,2.84,0.9,-2.56,-4.5,0.3,0.4,0.18,0.27,17.5,7.22,1.5,-50.8,-79
"DEC",5.4,"WEL",11,3.8,0.3,-1.6,-5.3,0.37,0.47,0.15,0.23,17.5,13.4,2.5,-20.3,-74.1
"DEC",5.4,"NUT",22,6.1,0.8,0.7,0.8,0.56,0.5,0.18,0.17,17.5,19.6,2.2,10.4,-75.6
"DEC",5.4,"WLA",11,5.5,0.1,0.1,-5.3,0.51,0.43,0.14,0.05,17.5,20.5,1.6,14.8,-78.5
"DEC",5.4,"SLA",9,7.8,1.4,2.4,-4,0.69,0.67,0.21,0.1,17.5,22.5,2.7,24.7,-73.1
