"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"APR",7,"SEL",2,3.6,2.4,-3.4,-4.6,0.26,0.25,0.19,0.15,16.4,17.95,13.5,8.1,-15.1
"APR",7,"WEL",11,6.1,3.3,-0.9,-7,0.43,0.54,0.24,0.22,16.4,16.6,6,1,-54.3
"APR",7,"NUT",41,6.8,1.1,-0.2,1.1,0.48,0.5,0.13,0.11,16.4,16.8,3.7,2.1,-66.3
"APR",7,"WLA",14,7.9,0,0.9,-7,0.57,0.46,0.09,0.13,16.4,14.1,1.7,-12,-76.8
"APR",7,"SLA",1,22.1,22.1,15.1,15.1,1,0.96,1,0.96,16.4,31.6,31.4,79.4,78.4
"MAY",5.7,"SEL",2,8.25,5.9,2.55,0.2,0.76,0.6,0.53,0.41,15.6,20.73,13.6,28,-10.9
"MAY",5.7,"WEL",14,6.9,1.4,1.2,-5.1,0.63,0.49,0.12,0.12,15.6,17.2,5,8.7,-57.8
"MAY",5.7,"NUT",40,6,1.3,0.3,1.3,0.54,0.5,0.12,0.12,15.6,16.3,4.5,3.8,-60.5
"MAY",5.7,"WLA",12,3.9,0.6,-1.8,-5.1,0.32,0.45,0.08,0.06,15.6,12.4,3.7,-17.4,-64.9
"MAY",5.7,"SLA",1,7.6,7.6,1.9,1.9,0.7,0.93,0.7,0.93,15.6,13.7,13.3,-10.4,-12.5
"JUN",3.7,"SEL",3,6.1,5.2,2.4,1.5,0.93,0.88,0.82,0.75,14.5,19.72,9,30.3,-31.9
"JUN",3.7,"WEL",12,3.6,1.3,-0.1,-2.6,0.49,0.42,0.08,0.07,14.5,15.9,4.8,8.1,-56.2
"JUN",3.7,"NUT",40,4,1.3,0.3,1.3,0.58,0.49,0.08,0.04,14.5,14.5,4.3,0,-59.1
"JUN",3.7,"WLA",11,2.3,1.1,-1.4,-2.6,0.21,0.55,0.06,0.08,14.5,12.6,4.4,-11,-58.6
"JUN",3.7,"SLA",2,1.9,1.7,-1.8,-2,0.14,0.35,0.12,0.26,14.5,8.7,7.6,-33.6,-40
"JUL",6.2,"SEL",6,6.38,2.5,0.18,-3.7,0.52,0.46,0.11,0.11,16.1,20.59,6.2,23.8,-52.5
"JUL",6.2,"WEL",8,6.7,2.3,0.5,-4.2,0.57,0.5,0.1,0.1,16.1,16.5,4.4,2.1,-62.1
"JUL",6.2,"NUT",41,6.3,1.9,0.1,1.9,0.51,0.5,0.08,0.07,16.1,16,4.7,-0.5,-60.5
"JUL",6.2,"WLA",9,6.2,2,0,-4.2,0.5,0.6,0.08,0.14,16.1,16.3,4.7,1.1,-60.5
"JUL",6.2,"SLA",2,4.2,4,-2,-2.2,0.26,0.35,0.24,0.32,16.1,9.7,8.1,-34,-42.5
"AUG",4.6,"SEL",7,7.24,1.3,2.64,-3.3,0.76,0.58,0.18,0.17,17.6,24.64,6.4,34.6,-55
"AUG",4.6,"WEL",12,5.6,1.2,1,-3.3,0.61,0.45,0.18,0.16,17.6,17.7,3.1,0.5,-71.3
"AUG",4.6,"NUT",34,4.2,1.1,-0.4,1.1,0.46,0.5,0.17,0.16,17.6,17.4,3.7,-1,-68.3
"AUG",4.6,"WLA",12,4.1,1.3,-0.5,-3.3,0.44,0.6,0.18,0.09,17.6,17.8,5.5,1,-59.5
"AUG",4.6,"SLA",5,2.6,1.9,-2,-2.7,0.29,0.27,0.23,0.15,17.6,10.4,7.4,-35.4,-50.1
"SEP",5.3,"SEL",8,6.97,2.4,1.67,-2.9,0.66,0.7,0.23,0.18,20.4,23.89,7,15.1,-57.9
"SEP",5.3,"WEL",8,4.2,0.9,-1.1,-3.9,0.39,0.37,0.14,0.08,20.4,17.7,3.5,-11.7,-73
"SEP",5.3,"NUT",36,5.5,1.7,0.2,1.7,0.52,0.5,0.18,0.15,20.4,22.1,3.7,7.3,-72.2
"SEP",5.3,"WLA",11,6,1.4,0.7,-3.9,0.57,0.59,0.17,0.26,20.4,23,7.3,11.2,-56.6
"SEP",5.3,"SLA",5,2.9,2.2,-2.4,-3.1,0.28,0.36,0.22,0.31,20.4,12.9,7,-32.4,-57.9
"OCT",7.7,"SEL",10,10.43,2.7,2.73,-5,0.69,0.59,0.18,0.18,25.7,25.02,6.7,-2.4,-66.8
"OCT",7.7,"WEL",10,7.9,1,0.2,-4.9,0.52,0.44,0.11,0.12,25.7,24.8,3.9,-3.2,-76.6
"OCT",7.7,"NUT",30,7.7,0.9,0,0.9,0.5,0.5,0.11,0.09,25.7,26.6,6.3,3.2,-68.2
"OCT",7.7,"WLA",10,7.7,2.8,0,-4.9,0.5,0.65,0.19,0.19,25.7,29.4,6.8,13,-66.4
"OCT",7.7,"SLA",8,4.9,3.3,-2.8,-4.4,0.31,0.36,0.21,0.22,25.7,22.4,6.7,-11.6,-66.8
"NOV",7.4,"SEL",14,6.49,1.9,-0.91,-5.5,0.44,0.53,0.16,0.21,27.8,21.31,6.6,-21.2,-69.4
"NOV",7.4,"WEL",12,5.6,1.6,-1.8,-4.3,0.37,0.46,0.15,0.19,27.8,26.2,5,-5.2,-74.6
"NOV",7.4,"NUT",22,8.9,1.1,1.5,1.1,0.61,0.5,0.13,0.11,27.8,31.4,10.1,11.8,-57.9
"NOV",7.4,"WLA",11,9.3,3.1,1.9,-4.3,0.63,0.65,0.22,0.19,27.8,30.5,4.8,8.8,-75.3
"NOV",7.4,"SLA",11,5.1,1.5,-2.3,-5.9,0.34,0.31,0.14,0.11,27.8,29,7.5,3.9,-66.5
"DEC",10.6,"SEL",13,8.1,2.1,-2.5,-8.5,0.35,0.37,0.1,0.12,28.1,20.3,6.5,-25.3,-70
"DEC",10.6,"WEL",11,11.3,1.3,0.7,-9.7,0.54,0.55,0.08,0.1,28.1,28.8,7.5,2.3,-66.8
"DEC",10.6,"NUT",22,10,4.3,-0.6,4.3,0.46,0.5,0.17,0.1,28.1,30.5,10.5,7.8,-57.1
"DEC",10.6,"WLA",11,12.4,0.9,1.8,-9.7,0.61,0.55,0.07,0.08,28.1,30,4.5,6.2,-76.5
"DEC",10.6,"SLA",9,12.4,1.9,1.8,-8.7,0.61,0.55,0.09,0.1,28.1,29.6,7,4.9,-68.4
