"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"APR",1.1,"WLA",14,1.1,0.1,0,-1,0.5,0.43,0.26,0.26,2,1.6,0.2,-8.4,-37.9
"APR",1.1,"SLA",1,8.4,8.4,7.3,7.3,1,1,1,1,2,9.1,9.1,149.6,149.6
"MAY",0.7,"SEL",2,0.8,0.2,0.1,-0.5,0.54,0.52,0.3,0.33,1.3,1.48,0.5,4.5,-19.7
"MAY",0.7,"WEL",14,0.7,0,0,-0.6,0.5,0.49,0.23,0.27,1.3,1.5,0,5,-32.1
"MAY",0.7,"NUT",40,0.8,0,0.1,0,0.54,0.49,0.23,0.21,1.3,1.5,0,5,-32.1
"MAY",0.7,"WLA",12,0.4,0.1,-0.3,-0.6,0.38,0.48,0.27,0.1,1.3,0.9,0.1,-9.8,-29.6
"MAY",0.7,"SLA",1,0.6,0.6,-0.1,-0.1,0.45,0.77,0.45,0.77,1.3,1,0.8,-7.4,-12.4
"JUN",0.2,"SEL",3,0.33,0.2,0.13,0,0.65,0.56,0.44,0.38,1.1,1.41,0.3,8,-20.9
"JUN",0.2,"WEL",12,0.3,0,0.1,-0.2,0.6,0.52,0.17,0.17,1.1,1.7,0,15.5,-28.6
"JUN",0.2,"NUT",40,0.3,0,0.1,0,0.6,0.57,0.17,0.16,1.1,1.1,0,0,-28.6
"JUN",0.2,"WLA",11,0.1,0,-0.1,-0.2,0.29,0.44,0.17,0.11,1.1,0.8,0,-7.9,-28.6
"JUN",0.2,"SLA",2,0.1,0.1,-0.1,-0.1,0.29,0.44,0.29,0.44,1.1,0.5,0.2,-15.6,-23.4
"JUL",0.4,"SEL",6,0.35,0.1,-0.05,-0.3,0.47,0.45,0.28,0.29,1.4,2.35,0.2,22.9,-28.9
"JUL",0.4,"WEL",8,0.5,0,0.1,-0.4,0.59,0.55,0.22,0.24,1.4,1.6,0,4.8,-33.8
"JUL",0.4,"NUT",41,0.4,0,0,0,0.51,0.5,0.22,0.22,1.4,1.3,0,-2.5,-33.8
"JUL",0.4,"WLA",9,0.4,0,0,-0.4,0.51,0.63,0.22,0.17,1.4,1.2,0.1,-4.8,-31.3
"JUL",0.4,"SLA",2,0.3,0.1,-0.1,-0.3,0.43,0.5,0.28,0.26,1.4,0.5,0.2,-21.7,-28.9
"AUG",0.5,"SEL",7,0.73,0,0.23,-0.5,0.61,0.45,0.27,0.16,2.1,4.42,0.2,47.8,-39.2
"AUG",0.5,"WEL",12,0.9,0,0.4,-0.5,0.68,0.52,0.27,0.16,2.1,2,0.1,-2.1,-41.2
"AUG",0.5,"NUT",34,0.4,0,-0.1,0,0.45,0.48,0.27,0.32,2.1,2,0,-2.1,-43.3
"AUG",0.5,"WLA",12,0.3,0,-0.2,-0.5,0.4,0.55,0.27,0.11,2.1,1.4,0.2,-14.4,-39.2
"AUG",0.5,"SLA",5,0.1,0,-0.4,-0.5,0.31,0.22,0.27,0.11,2.1,0.6,0.2,-30.9,-39.2
"SEP",0.5,"SEL",8,1.27,0.1,0.77,-0.4,0.89,0.74,0.27,0.26,3.6,5.46,0.2,29.3,-53.6
"SEP",0.5,"WEL",8,0.2,0,-0.3,-0.4,0.33,0.3,0.22,0.23,3.6,2.2,0.4,-22.1,-50.4
"SEP",0.5,"NUT",36,0.5,0,0,0,0.51,0.53,0.22,0.2,3.6,4,0.1,6.3,-55.1
"SEP",0.5,"WLA",11,0.5,0.1,0,-0.4,0.51,0.65,0.27,0.29,3.6,4.1,0.5,7.9,-48.9
"SEP",0.5,"SLA",5,0.1,0.1,-0.4,-0.4,0.27,0.29,0.27,0.29,3.6,1.9,0.3,-26.8,-52
"OCT",1.1,"SEL",10,2.42,0.1,1.32,-1,0.8,0.66,0.26,0.23,6,5.74,0.1,-3,-67.4
"OCT",1.1,"WEL",10,0.9,0.1,-0.2,-1,0.45,0.37,0.26,0.23,6,4.9,0.6,-12.6,-61.7
"OCT",1.1,"NUT",30,1.1,0,0,0,0.5,0.49,0.24,0.22,6,6.1,0.2,1.1,-66.3
"OCT",1.1,"WLA",10,0.6,0.1,-0.5,-1,0.37,0.57,0.26,0.24,6,7.9,0.5,21.7,-62.9
"OCT",1.1,"SLA",8,0.4,0.1,-0.7,-1,0.32,0.43,0.26,0.24,6,5.6,0.4,-4.6,-64
"NOV",2,"SEL",14,1.77,0,-0.23,-2,0.47,0.57,0.19,0.2,8,4.88,0.1,-29,-73.5
"NOV",2,"WEL",12,1.1,0.3,-0.9,-1.7,0.35,0.41,0.23,0.25,8,6.7,0.8,-12.1,-67
"NOV",2,"NUT",22,2.4,0.1,0.4,0.1,0.58,0.5,0.21,0.21,8,9.6,0.8,14.9,-67
"NOV",2,"WLA",11,3,0.3,1,-1.7,0.68,0.66,0.23,0.18,8,10.1,0.7,19.6,-67.9
"NOV",2,"SLA",11,1.4,0.1,-0.6,-1.9,0.4,0.35,0.21,0.16,8,8.4,0.4,3.7,-70.7
"DEC",2.9,"SEL",13,1.55,0,-1.35,-2.9,0.31,0.36,0.15,0.17,8.3,4.15,0.3,-37.5,-72.4
"DEC",2.9,"WEL",11,2.9,0.2,0,-2.8,0.5,0.57,0.16,0.19,8.3,7.8,0.8,-4.5,-67.9
"DEC",2.9,"NUT",22,2.6,0.1,-0.3,0.1,0.46,0.49,0.15,0.11,8.3,9.9,0.8,14.5,-67.9
"DEC",2.9,"WLA",11,4.3,0.1,1.4,-2.8,0.69,0.58,0.15,0.15,8.3,9.8,0.9,13.6,-67
"DEC",2.9,"SLA",9,3.8,0.2,0.9,-2.7,0.63,0.52,0.16,0.15,8.3,8.4,0.3,0.9,-72.4
