"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"MAY",1.4,"NUT",40,1.6,0.1,0.2,0.1,0.55,0.49,0.16,0.15,3.1,3.4,0.3,5.1,-47.9
"MAY",1.4,"WLA",12,0.8,0,-0.6,-1.4,0.32,0.47,0.14,0.05,3.1,2.5,0,-10.3,-53
"MAY",1.4,"SLA",1,1,1,-0.4,-0.4,0.37,0.63,0.37,0.63,3.1,1.9,1.7,-20.5,-24
"JUN",0.7,"SEL",3,0.63,0.5,-0.07,-0.2,0.49,0.49,0.42,0.4,2.9,3.9,1,17.7,-33.7
"JUN",0.7,"WEL",12,0.7,0.2,0,-0.7,0.52,0.55,0.29,0.21,2.9,2.9,0.5,0,-42.5
"JUN",0.7,"NUT",40,0.7,0,0,0,0.52,0.5,0.21,0.24,2.9,2.9,0.2,0,-47.8
"JUN",0.7,"WLA",11,0.6,0,-0.1,-0.7,0.47,0.53,0.21,0.17,2.9,2.6,0.2,-5.3,-47.8
"JUN",0.7,"SLA",2,0.2,0.2,-0.5,-0.5,0.29,0.27,0.29,0.27,2.9,1.7,0.8,-21.3,-37.2
"JUL",1,"SEL",6,1.08,0,0.08,-1,0.53,0.58,0.06,0.03,3.6,5.11,0.8,23.8,-44.1
"JUL",1,"WEL",8,0.9,0.2,-0.1,-1,0.42,0.44,0.11,0.07,3.6,2.9,0.5,-11,-48.9
"JUL",1,"NUT",41,1.1,0.2,0.1,0.2,0.54,0.51,0.11,0.12,3.6,3.8,0.6,3.2,-47.2
"JUL",1,"WLA",9,1.1,0,0.1,-1,0.54,0.58,0.06,0.05,3.6,3.8,0.3,3.2,-52
"JUL",1,"SLA",2,0.7,0.5,-0.3,-0.5,0.31,0.32,0.21,0.21,3.6,2.2,1.1,-22.1,-39.4
"AUG",1.2,"SEL",7,2.19,0.5,0.99,-0.7,0.81,0.62,0.29,0.25,4.6,7.34,0.9,37.3,-50.3
"AUG",1.2,"WEL",12,1.3,0.1,0.1,-1,0.54,0.42,0.18,0.19,4.6,3.8,0.5,-10.9,-55.8
"AUG",1.2,"NUT",34,1.1,0,-0.1,0,0.48,0.52,0.16,0.14,4.6,4.9,0.6,4.1,-54.4
"AUG",1.2,"WLA",12,0.9,0.2,-0.3,-1,0.41,0.54,0.21,0.13,4.6,4.2,0.5,-5.5,-55.8
"AUG",1.2,"SLA",5,0.8,0.1,-0.4,-1.1,0.38,0.47,0.18,0.1,4.6,2.2,0.6,-32.7,-54.4
"SEP",1.4,"SEL",8,1.84,0.3,0.44,-1.1,0.63,0.71,0.17,0.21,6.7,8.15,0.5,15.3,-65.6
"SEP",1.4,"WEL",8,0.7,0.2,-0.7,-1.3,0.27,0.33,0.15,0.19,6.7,4.4,0.8,-24.4,-62.5
"SEP",1.4,"NUT",36,1.6,0.4,0.2,0.4,0.55,0.52,0.2,0.16,6.7,8,0.7,13.7,-63.5
"SEP",1.4,"WLA",11,1.8,0.1,0.4,-1.3,0.62,0.62,0.14,0.18,6.7,7.6,1,9.5,-60.4
"SEP",1.4,"SLA",5,0.7,0.5,-0.7,-0.9,0.27,0.31,0.22,0.27,6.7,4,0.9,-28.6,-61.4
"OCT",2,"SEL",10,3.31,0.1,1.31,-1.9,0.74,0.63,0.17,0.16,8.6,8.53,0.5,-0.6,-71.4
"OCT",2,"WEL",10,1.8,0.2,-0.2,-1.8,0.46,0.39,0.18,0.17,8.6,7,0.7,-14.1,-69.6
"OCT",2,"NUT",30,2.2,0.2,0.2,0.2,0.54,0.5,0.18,0.15,8.6,9.6,0.8,8.8,-68.8
"OCT",2,"WLA",10,1.5,0.2,-0.5,-1.8,0.4,0.62,0.18,0.22,8.6,9.7,1.2,9.7,-65.2
"OCT",2,"SLA",8,0.7,0,-1.3,-2,0.25,0.36,0.16,0.18,8.6,7.7,1.1,-7.9,-66.1
"NOV",3.3,"SEL",14,3,0.1,-0.3,-3.2,0.47,0.57,0.19,0.2,10.9,7.67,1,-23.7,-72.6
"NOV",3.3,"WEL",12,1.9,0.4,-1.4,-2.6,0.35,0.42,0.22,0.23,10.9,9.4,0.8,-11,-74
"NOV",3.3,"NUT",22,4.2,0.1,0.9,0.1,0.6,0.5,0.19,0.2,10.9,13.2,1.1,16.8,-71.8
"NOV",3.3,"WLA",11,4.3,0.7,1,-2.6,0.61,0.63,0.24,0.17,10.9,11.9,1.3,7.3,-70.4
"NOV",3.3,"SLA",11,2.6,0.4,-0.7,-2.9,0.43,0.39,0.22,0.15,10.9,12.1,1.8,8.8,-66.7
"DEC",3.3,"SEL",13,2.22,0.3,-1.08,-3,0.33,0.38,0.12,0.15,10.5,6.21,1.5,-32.4,-67.9
"DEC",3.3,"WEL",11,3.3,0.1,0,-3,0.5,0.55,0.1,0.13,10.5,10,1.2,-3.8,-70.2
"DEC",3.3,"NUT",22,3.2,0.5,-0.1,0.5,0.48,0.49,0.13,0.08,10.5,11.9,1.1,10.6,-70.9
"DEC",3.3,"WLA",11,3.9,0.3,0.6,-3,0.6,0.53,0.12,0.11,10.5,11.1,1.2,4.5,-70.2
"DEC",3.3,"SLA",9,4.4,0.7,1.1,-2.6,0.67,0.6,0.15,0.14,10.5,12,1.5,11.3,-67.9
