"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"APR",0.8,"WEL",11,0.8,0.1,0,-0.8,0.5,0.54,0.27,0.26,1.3,1.3,0.1,0,-29.6
"APR",0.8,"NUT",41,0.7,0,-0.1,0,0.47,0.51,0.24,0.21,1.3,1.3,0,0,-32.1
"APR",0.8,"WLA",14,1,0,0.2,-0.8,0.57,0.46,0.24,0.25,1.3,1.2,0,-2.4,-32.1
"APR",0.8,"SLA",1,4.9,4.9,4.1,4.1,1,0.99,1,0.99,1.3,4.9,4.9,89,89
"MAY",0.4,"SEL",2,0.75,0.2,0.35,-0.2,0.69,0.64,0.35,0.28,0.7,0.97,0.2,7.8,-14.5
"MAY",0.4,"WEL",14,0.5,0,0.1,-0.4,0.54,0.47,0.24,0.17,0.7,0.6,0,-2.9,-20.3
"MAY",0.4,"NUT",40,0.5,0,0.1,0,0.54,0.48,0.24,0.23,0.7,0.8,0,2.9,-20.3
"MAY",0.4,"WLA",12,0.1,0,-0.3,-0.4,0.29,0.44,0.24,0.27,0.7,0.3,0,-11.6,-20.3
"MAY",0.4,"SLA",1,0,0,-0.4,-0.4,0.24,0.27,0.24,0.27,0.7,0,0,-20.3,-20.3
"JUN",0.1,"SEL",3,0.07,0,-0.03,-0.1,0.51,0.59,0.38,0.29,0.5,0.76,0,8,-15.4
"JUN",0.1,"WEL",12,0,0,-0.1,-0.1,0.38,0.29,0.38,0.29,0.5,0.4,0,-3,-15.4
"JUN",0.1,"NUT",40,0.1,0,0,0,0.57,0.55,0.38,0.4,0.5,0.5,0,0,-15.4
"JUN",0.1,"WLA",11,0.1,0,0,-0.1,0.57,0.62,0.38,0.29,0.5,0.3,0,-6.2,-15.4
"JUN",0.1,"SLA",2,0,0,-0.1,-0.1,0.38,0.29,0.38,0.29,0.5,0,0,-15.4,-15.4
"JUL",0.2,"SEL",6,0.15,0,-0.05,-0.2,0.49,0.66,0.31,0.24,0.6,0.97,0,11,-18
"JUL",0.2,"WEL",8,0.1,0,-0.1,-0.2,0.43,0.52,0.31,0.24,0.6,0.4,0,-6,-18
"JUL",0.2,"NUT",41,0.2,0,0,0,0.55,0.47,0.31,0.29,0.6,0.6,0,0,-18
"JUL",0.2,"WLA",9,0.1,0,-0.1,-0.2,0.43,0.7,0.31,0.35,0.6,0.4,0,-6,-18
"JUL",0.2,"SLA",2,0,0,-0.2,-0.2,0.31,0.35,0.31,0.35,0.6,0,0,-18,-18
"AUG",0.2,"SEL",7,0.54,0,0.34,-0.2,0.82,0.64,0.29,0.22,1,2.05,0.1,28.1,-23.9
"AUG",0.2,"WEL",12,0.3,0,0.1,-0.2,0.6,0.44,0.29,0.22,1,1.1,0,2.7,-26.7
"AUG",0.2,"NUT",34,0.2,0,0,0,0.49,0.52,0.29,0.3,1,1,0,0,-26.7
"AUG",0.2,"WLA",12,0.1,0,-0.1,-0.2,0.39,0.62,0.29,0.29,1,0.6,0,-10.6,-26.7
"AUG",0.2,"SLA",5,0,0,-0.2,-0.2,0.29,0.29,0.29,0.29,1,0.3,0,-18.7,-26.7
"SEP",0.2,"SEL",8,0.28,0,0.08,-0.2,0.69,0.69,0.28,0.25,2.5,3.02,0.1,9.9,-45.7
"SEP",0.2,"WEL",8,0,0,-0.2,-0.2,0.28,0.25,0.28,0.25,2.5,1.9,0,-11.4,-47.6
"SEP",0.2,"NUT",36,0.2,0,0,0,0.58,0.57,0.28,0.25,2.5,2.9,0,7.7,-47.6
"SEP",0.2,"WLA",11,0.2,0,0,-0.2,0.58,0.62,0.28,0.36,2.5,2.8,0.1,5.8,-45.7
"SEP",0.2,"SLA",5,0,0,-0.2,-0.2,0.28,0.36,0.28,0.36,2.5,1.4,0.1,-20.9,-45.7
"OCT",0.6,"SEL",10,1.23,0.1,0.63,-0.5,0.71,0.57,0.32,0.29,4.7,3.98,0.1,-9.6,-61.7
"OCT",0.6,"WEL",10,0.8,0,0.2,-0.6,0.56,0.46,0.28,0.27,4.7,3.8,0,-12,-63.1
"OCT",0.6,"NUT",30,0.6,0,0,0,0.49,0.5,0.28,0.26,4.7,4.8,0,1.4,-63.1
"OCT",0.6,"WLA",10,0.3,0,-0.3,-0.6,0.38,0.51,0.28,0.27,4.7,6.3,0.1,21.5,-61.7
"OCT",0.6,"SLA",8,0.3,0,-0.3,-0.6,0.38,0.51,0.28,0.27,4.7,5.6,0.1,12.1,-61.7
"NOV",1.7,"SEL",14,1.51,0,-0.19,-1.7,0.47,0.55,0.18,0.21,7.3,4.6,0.2,-26.9,-70.7
"NOV",1.7,"WEL",12,1.1,0,-0.6,-1.6,0.38,0.45,0.18,0.21,7.3,6.2,0.3,-10.9,-69.7
"NOV",1.7,"NUT",22,2.1,0,0.4,0,0.6,0.5,0.18,0.16,7.3,7.9,0.3,6,-69.7
"NOV",1.7,"WLA",11,2.3,0.1,0.6,-1.6,0.64,0.66,0.19,0.18,7.3,8.8,0.1,14.9,-71.6
"NOV",1.7,"SLA",11,1.1,0.1,-0.6,-1.6,0.38,0.37,0.19,0.18,7.3,10.2,0.3,28.9,-69.7
"DEC",2.4,"SEL",13,1.24,0,-1.16,-2.4,0.32,0.41,0.17,0.2,7.5,3.68,0.4,-37.3,-69.3
"DEC",2.4,"WEL",11,1.9,0,-0.5,-2.4,0.42,0.54,0.17,0.2,7.5,6.9,0.4,-5.9,-69.3
"DEC",2.4,"NUT",22,2.1,0,-0.3,0,0.45,0.51,0.17,0.07,7.5,8,0.4,4.9,-69.3
"DEC",2.4,"WLA",11,3.7,0,1.3,-2.4,0.7,0.53,0.17,0.15,7.5,8.8,0.2,12.7,-71.2
"DEC",2.4,"SLA",9,4.2,0,1.8,-2.4,0.76,0.59,0.17,0.15,7.5,10.2,0.2,26.3,-71.2
