"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"JUN",1.7,"SLA",2,0.8,0.8,-0.9,-0.9,0.21,0.52,0.21,0.52,7.6,3.7,1.7,-37.7,-57
"JUL",3,"SEL",6,3.8,1.3,0.8,-1.7,0.67,0.59,0.18,0.19,7.9,9.8,3,17.9,-46
"JUL",3,"WEL",8,2.9,0.6,-0.1,-2.1,0.48,0.43,0.09,0.12,7.9,7.8,2.2,-0.9,-53.5
"JUL",3,"NUT",41,3.2,0.9,0.2,0.9,0.54,0.5,0.13,0.09,7.9,8.2,1.7,2.8,-58.2
"JUL",3,"WLA",9,2.6,0.9,-0.4,-2.1,0.41,0.63,0.13,0.19,7.9,7.4,2.5,-4.7,-50.7
"JUL",3,"SLA",2,1.4,0.6,-1.6,-2.4,0.19,0.3,0.09,0.14,7.9,4.3,1.9,-33.8,-56.3
"AUG",2.9,"SEL",7,3.9,0.8,1,-2.1,0.66,0.5,0.19,0.17,8.1,9.91,3,16.7,-47
"AUG",2.9,"WEL",12,3.8,1.4,0.9,-1.9,0.65,0.49,0.27,0.22,8.1,7.6,1.6,-4.6,-59.9
"AUG",2.9,"NUT",34,2.7,0.5,-0.2,0.5,0.47,0.51,0.16,0.16,8.1,8.2,1,0.9,-65.5
"AUG",2.9,"WLA",12,2.6,1,-0.3,-1.9,0.45,0.6,0.21,0.18,8.1,9,2.5,8.3,-51.6
"AUG",2.9,"SLA",5,1.5,0.3,-1.4,-2.6,0.28,0.29,0.14,0.07,8.1,4.8,2.2,-30.4,-54.4
"SEP",2,"SEL",8,2.1,0.9,0.1,-1.1,0.53,0.72,0.26,0.27,11.3,12.17,2.7,6.2,-61.2
"SEP",2,"WEL",8,1.1,0.2,-0.9,-1.4,0.3,0.34,0.14,0.1,11.3,9.4,2.5,-13.5,-62.7
"SEP",2,"NUT",36,2.3,0.3,0.3,0.3,0.57,0.5,0.15,0.15,11.3,12.1,1.7,5.7,-68.3
"SEP",2,"WLA",11,2.2,0.6,0.2,-1.4,0.55,0.6,0.2,0.2,11.3,13.8,3.1,17.8,-58.4
"SEP",2,"SLA",5,1.4,1,-0.6,-1,0.36,0.38,0.28,0.28,11.3,7.5,3.4,-27,-56.2
"OCT",3.2,"SEL",10,3.91,1.3,0.71,-1.9,0.63,0.63,0.2,0.17,17.1,16.81,3.1,-1.5,-70.5
"OCT",3.2,"WEL",10,2.7,0,-0.5,-2.3,0.41,0.4,0.07,0.05,17.1,15.8,3.2,-6.5,-70
"OCT",3.2,"NUT",30,3.2,0.2,0,0.2,0.5,0.5,0.09,0.09,17.1,17.6,3.6,2.5,-68
"OCT",3.2,"WLA",10,4.2,0.9,1,-2.3,0.68,0.68,0.15,0.19,17.1,20.9,3.3,19.2,-69.5
"OCT",3.2,"SLA",8,1.9,0.9,-1.3,-2.3,0.28,0.32,0.15,0.19,17.1,14.2,5.2,-14.6,-60
"NOV",6.1,"SEL",14,6.16,0.5,0.06,-5.6,0.51,0.53,0.06,0.07,20.7,18.43,2.9,-9.7,-75.9
"NOV",6.1,"WEL",12,5.6,2.3,-0.5,-4.5,0.45,0.46,0.15,0.16,20.7,19.1,4,-6.8,-71.2
"NOV",6.1,"NUT",22,6.6,1.2,0.5,1.2,0.55,0.5,0.09,0.06,20.7,22.9,4.6,9.4,-68.7
"NOV",6.1,"WLA",11,7.4,1.6,1.3,-4.5,0.64,0.67,0.11,0.16,20.7,22.2,3,6.4,-75.5
"NOV",6.1,"SLA",11,4.2,1.5,-1.9,-4.6,0.3,0.36,0.11,0.15,20.7,20.9,8.6,0.9,-51.6
"DEC",7.8,"SEL",13,6.74,1.3,-1.06,-6.5,0.41,0.45,0.08,0.1,21.3,17.28,3.3,-16.7,-74.8
"DEC",7.8,"WEL",11,7.5,0.9,-0.3,-7,0.47,0.51,0.07,0.08,21.3,20.2,3.5,-4.6,-74
"DEC",7.8,"NUT",22,7.8,2.2,0,2.2,0.5,0.5,0.11,0.05,21.3,23,4.1,7.1,-71.5
"DEC",7.8,"WLA",11,9.3,0.8,1.5,-7,0.62,0.56,0.06,0.08,21.3,23,4.8,7.1,-68.6
"DEC",7.8,"SLA",9,8.1,2.8,0.3,-5,0.52,0.47,0.14,0.15,21.3,21.8,7.3,2.1,-58.2
