"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"APR",1.5,"WLA",14,1.7,0.2,0.2,-1.3,0.56,0.45,0.22,0.19,3.6,3.1,0.3,-7.9,-52
"APR",1.5,"SLA",1,7,7,5.5,5.5,1,0.99,1,0.99,3.6,8.3,8.2,74,72.5
"MAY",1.4,"SEL",2,1.55,0.8,0.15,-0.6,0.53,0.5,0.34,0.31,2.9,3.33,1.6,7.6,-23
"MAY",1.4,"WEL",14,1.6,0.1,0.2,-1.4,0.54,0.51,0.19,0.17,2.9,3.4,0.3,8.9,-46.1
"MAY",1.4,"NUT",40,1.7,0,0.3,0,0.57,0.49,0.17,0.16,2.9,3.2,0.2,5.3,-47.8
"MAY",1.4,"WLA",12,0.7,0,-0.7,-1.4,0.31,0.5,0.17,0.08,2.9,2.4,0.3,-8.9,-46.1
"MAY",1.4,"SLA",1,1,1,-0.4,-0.4,0.39,0.73,0.39,0.73,2.9,1.6,1.4,-23,-26.6
"JUN",0.7,"SEL",3,0.93,0.8,0.23,0.1,0.61,0.52,0.54,0.44,2.2,3.25,1,21.2,-24.3
"JUN",0.7,"WEL",12,1,0.1,0.3,-0.6,0.65,0.56,0.18,0.11,2.2,2.5,0.3,6,-38.4
"JUN",0.7,"NUT",40,0.7,0.1,0,0.1,0.48,0.49,0.18,0.18,2.2,2.1,0.2,-2,-40.4
"JUN",0.7,"WLA",11,0.7,0.1,0,-0.6,0.48,0.54,0.18,0.27,2.2,2.2,0.3,0,-38.4
"JUN",0.7,"SLA",2,0.3,0.2,-0.4,-0.5,0.26,0.36,0.22,0.32,2.2,0.8,0.5,-28.3,-34.4
"JUL",0.8,"SEL",6,0.85,0,0.05,-0.8,0.52,0.51,0.11,0.06,2.9,4.38,0.4,26.2,-44.3
"JUL",0.8,"WEL",8,0.8,0.1,0,-0.6,0.49,0.47,0.14,0.08,2.9,2.2,0.3,-12.4,-46.1
"JUL",0.8,"NUT",41,0.8,0.1,0,0.1,0.49,0.49,0.14,0.15,2.9,2.9,0.2,0,-47.8
"JUL",0.8,"WLA",9,1,0.2,0.2,-0.6,0.61,0.62,0.17,0.21,2.9,3.3,0.3,7.1,-46.1
"JUL",0.8,"SLA",2,0.3,0.2,-0.5,-0.6,0.22,0.25,0.17,0.21,2.9,1,0.6,-33.7,-40.7
"AUG",0.7,"SEL",7,1.47,0.2,0.77,-0.5,0.87,0.68,0.24,0.22,3.8,6.4,0.5,39.7,-50.4
"AUG",0.7,"WEL",12,0.7,0.1,0,-0.7,0.51,0.38,0.2,0.19,3.8,2.8,0.6,-15.3,-48.9
"AUG",0.7,"NUT",34,0.6,0,-0.1,0,0.45,0.48,0.16,0.13,3.8,3.9,0.1,1.5,-56.5
"AUG",0.7,"WLA",12,0.5,0,-0.2,-0.7,0.4,0.58,0.16,0.09,3.8,3.8,0.6,0,-48.9
"AUG",0.7,"SLA",5,0.2,0.1,-0.5,-0.6,0.24,0.23,0.2,0.15,3.8,1.1,0.5,-41.2,-50.4
"SEP",1.4,"SEL",8,2.06,0.2,0.66,-1.2,0.67,0.7,0.19,0.2,5.8,7.33,0.5,17.9,-62
"SEP",1.4,"WEL",8,0.7,0.1,-0.7,-1.3,0.3,0.31,0.17,0.18,5.8,3.5,0.6,-26.9,-60.8
"SEP",1.4,"NUT",36,1.5,0.1,0.1,0.1,0.52,0.49,0.17,0.17,5.8,6.4,0.2,7,-65.5
"SEP",1.4,"WLA",11,1.8,0.1,0.4,-1.3,0.6,0.66,0.17,0.2,5.8,6.7,0.8,10.5,-58.5
"SEP",1.4,"SLA",5,0.5,0.3,-0.9,-1.1,0.25,0.29,0.21,0.25,5.8,4.1,0.5,-19.9,-62
"OCT",1.7,"SEL",10,2.87,0.1,1.17,-1.6,0.77,0.69,0.17,0.13,7.8,7.19,0.5,-5.8,-69.2
"OCT",1.7,"WEL",10,1.4,0.4,-0.3,-1.2,0.44,0.36,0.22,0.17,7.8,5.3,0.5,-23.7,-69.2
"OCT",1.7,"NUT",30,1.8,0,0.1,0,0.54,0.49,0.16,0.16,7.8,8,0.3,1.9,-71.1
"OCT",1.7,"WLA",10,1.5,0.5,-0.2,-1.2,0.46,0.71,0.24,0.31,7.8,10.3,1,23.7,-64.5
"OCT",1.7,"SLA",8,0.4,0.1,-1.3,-1.6,0.22,0.27,0.17,0.18,7.8,8.9,0.8,10.4,-66.4
"NOV",2.7,"SEL",14,2.4,0.2,-0.3,-2.5,0.47,0.57,0.21,0.25,9.7,6.06,0.7,-29.2,-72.3
"NOV",2.7,"WEL",12,1.4,0.1,-1.3,-2.5,0.34,0.42,0.2,0.24,9.7,7.3,0.3,-19.3,-75.5
"NOV",2.7,"NUT",22,3.1,0.1,0.4,0.1,0.55,0.5,0.2,0.2,9.7,11.3,0.7,12.8,-72.3
"NOV",2.7,"WLA",11,3.4,0.2,0.7,-2.5,0.59,0.53,0.21,0.18,9.7,12.3,0.7,20.9,-72.3
"NOV",2.7,"SLA",11,3.2,0.1,0.5,-2.6,0.57,0.5,0.2,0.17,9.7,12.6,1,23.3,-69.9
"DEC",3.4,"SEL",13,1.92,0.2,-1.48,-3.2,0.33,0.41,0.18,0.18,9.3,4.74,0.9,-37.8,-69.7
"DEC",3.4,"WEL",11,2.5,0,-0.9,-3.1,0.4,0.5,0.16,0.16,9.3,8.4,0.6,-7.4,-72.2
"DEC",3.4,"NUT",22,3.1,0.2,-0.3,0.2,0.46,0.51,0.18,0.14,9.3,10.6,0.9,10.8,-69.7
"DEC",3.4,"WLA",11,5.4,0.3,2,-3.1,0.71,0.56,0.19,0.17,9.3,11.6,1.1,19.1,-68
"DEC",3.4,"SLA",9,5.3,0.6,1.9,-2.8,0.7,0.55,0.21,0.18,9.3,10.9,1.1,13.3,-68
