"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"JUN",2.5,"NUT",40,2.4,0.6,-0.1,0.6,0.47,0.51,0.05,0.05,9.8,9.2,2.3,-4.8,-59.8
"JUN",2.5,"WLA",11,2.1,0.4,-0.4,-2.1,0.37,0.56,0.04,0.04,9.8,10.3,3.9,4,-47
"JUN",2.5,"SLA",2,1.8,1,-0.7,-1.5,0.28,0.42,0.1,0.14,9.8,5.3,3.1,-35.9,-53.4
"JUL",3.8,"SEL",6,4.93,4.1,1.13,0.3,0.74,0.63,0.57,0.39,10.8,14.43,8.7,26.8,-15.5
"JUL",3.8,"WEL",8,4,2.1,0.2,-1.5,0.55,0.36,0.17,0.04,10.8,10.4,4.5,-2.9,-46.5
"JUL",3.8,"NUT",41,3.6,0.7,-0.2,0.7,0.46,0.5,0.04,0.05,10.8,10.4,2.7,-2.9,-59.8
"JUL",3.8,"WLA",9,4.5,2.3,0.7,-1.5,0.66,0.69,0.2,0.26,10.8,11.4,5.4,4.4,-39.9
"JUL",3.8,"SLA",2,1.5,1.2,-2.3,-2.6,0.1,0.15,0.07,0.11,10.8,6.2,3.8,-33.9,-51.7
"AUG",3.5,"SEL",7,4.49,2.7,0.99,-0.8,0.74,0.56,0.31,0.19,9.8,12,5.8,17.5,-31.9
"AUG",3.5,"WEL",12,4.1,1.4,0.6,-2.3,0.66,0.47,0.09,0.05,9.8,9,2.9,-6.4,-55
"AUG",3.5,"NUT",34,3.2,1,-0.3,1,0.43,0.5,0.05,0.05,9.8,9.9,2.5,0.8,-58.2
"AUG",3.5,"WLA",12,3.7,1.2,0.2,-2.3,0.56,0.62,0.07,0.09,9.8,9.6,3.8,-1.6,-47.8
"AUG",3.5,"SLA",5,2,0.9,-1.5,-2.6,0.17,0.21,0.05,0.06,9.8,7,4.4,-22.3,-43
"SEP",3.5,"SEL",8,5.01,1.9,1.51,-1.6,0.8,0.7,0.18,0.27,8.6,9.55,3.8,8.4,-42.3
"SEP",3.5,"WEL",8,2.3,1,-1.2,-1.6,0.25,0.32,0.08,0.17,8.6,6.1,2,-22,-58.2
"SEP",3.5,"NUT",36,3.6,1,0.1,1,0.52,0.49,0.08,0.04,8.6,9.4,2.2,7.1,-56.4
"SEP",3.5,"WLA",11,3.2,1.9,-0.3,-1.6,0.43,0.58,0.18,0.09,8.6,9.1,2.9,4.4,-50.2
"SEP",3.5,"SLA",5,2.7,1.7,-0.8,-1.8,0.32,0.34,0.15,0.06,8.6,7.2,4.4,-12.3,-37
"OCT",2.8,"SEL",10,2.5,1.2,-0.3,-1.6,0.42,0.5,0.13,0.16,7.5,5.74,2.2,-17.2,-51.7
"OCT",2.8,"WEL",10,2.6,0.5,-0.2,-2.1,0.45,0.53,0.05,0.06,7.5,5.8,1.3,-16.6,-60.5
"OCT",2.8,"NUT",30,3.1,0.5,0.3,0.5,0.6,0.49,0.05,0.03,7.5,8.1,1.4,5.8,-59.5
"OCT",2.8,"WLA",10,2.7,0.7,-0.1,-2.1,0.48,0.57,0.07,0.08,7.5,9.4,1,18.5,-63.4
"OCT",2.8,"SLA",8,2.3,1.8,-0.5,-1,0.37,0.44,0.24,0.29,7.5,8,3.4,4.9,-40
"NOV",2.3,"SEL",14,2.04,0.7,-0.26,-1.6,0.44,0.64,0.17,0.17,7.7,4.61,1.1,-29.6,-63.2
"NOV",2.3,"WEL",12,1.2,0.5,-1.1,-2,0.26,0.32,0.14,0.12,7.7,6.4,1.1,-12.5,-63.2
"NOV",2.3,"NUT",22,2.7,0.7,0.4,0.7,0.59,0.49,0.17,0.15,7.7,8.6,1.3,8.6,-61.3
"NOV",2.3,"WLA",11,3.2,0.3,0.9,-2,0.7,0.62,0.12,0.11,7.7,9.6,0.6,18.2,-67.9
"NOV",2.3,"SLA",11,2.2,0.9,-0.1,-1.4,0.47,0.41,0.2,0.18,7.7,9.7,2.2,19.1,-52.7
"DEC",2.4,"SEL",13,1.2,0.3,-1.2,-2.1,0.26,0.37,0.13,0.21,8,3.34,0.5,-43.4,-69.8
"DEC",2.4,"WEL",11,2,0.3,-0.4,-2.4,0.42,0.53,0.13,0.21,8,7.6,1.5,-3.7,-60.5
"DEC",2.4,"NUT",22,2.3,0.2,-0.1,0.2,0.48,0.51,0.12,0.07,8,8.7,1,6.5,-65.1
"DEC",2.4,"WLA",11,3.5,0,1.1,-2.4,0.72,0.56,0.1,0.06,8,9.6,1.1,14.9,-64.2
"DEC",2.4,"SLA",9,3.5,0.7,1.1,-1.7,0.72,0.56,0.19,0.12,8,10.4,1.5,22.3,-60.5
